,STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
56,3451.0,3.0,1.0,57.0,1.0,113.0,51736.0,3.0,1.0,98.8557,3041.0,496.0,179.0,316.0,6.0,9.0,27.0,137.0,63.0,237.0,11.0,6.0,479.0,47.0,194.0,1.0,30.0,26.0,15.0,1.0,11.0,216.0,24.0,13.0,9.0,5.397605346934028e-79,2.0,192.0,41.0,150.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,11.0,306.0,13.0,142.0,83.0,31.0,938.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
57,3451.0,3.0,1.0,58.0,1.0,115.0,63510.0,8.0,5.397605346934028e-79,70.4251,3010.0,315.0,80.0,235.0,10.0,4.0,8.0,58.0,20.0,203.0,11.0,1.0,459.0,24.0,229.0,5.397605346934028e-79,25.0,36.0,15.0,1.0,4.0,138.0,4.0,1.0,1.0,2.0,5.397605346934028e-79,133.0,14.0,110.0,4.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,296.0,103.0,173.0,48.0,1.0,1134.0,5.397605346934028e-79,3.0,2.0
58,3451.0,3.0,1.0,59.0,1.0,117.0,126804.0,9.0,5.397605346934028e-79,67.7471,5632.0,583.0,160.0,423.0,5.0,15.0,22.0,119.0,65.0,330.0,25.0,3.0,790.0,68.0,584.0,1.0,53.0,56.0,34.0,1.0,10.0,423.0,45.0,5.0,34.0,5.0,2.0,378.0,43.0,312.0,16.0,7.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.0,59.0,597.0,235.0,353.0,103.0,3.0,1668.0,5.397605346934028e-79,5.0,4.0
59,3451.0,3.0,1.0,60.0,1.0,119.0,14798.0,5.0,5.397605346934028e-79,22.28,743.0,87.0,24.0,63.0,1.0,1.0,3.0,19.0,13.0,45.0,4.0,5.397605346934028e-79,120.0,9.0,52.0,1.0,15.0,9.0,9.0,5.397605346934028e-79,1.0,48.0,5.0,1.0,2.0,1.0,5.397605346934028e-79,44.0,5.0,29.0,9.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,7.0,73.0,27.0,31.0,21.0,1.0,232.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
60,3451.0,3.0,1.0,61.0,1.0,121.0,78086.0,6.0,5.397605346934028e-79,22.4663,4912.0,505.0,139.0,366.0,5.0,8.0,21.0,105.0,51.0,291.0,22.0,2.0,734.0,49.0,313.0,5.397605346934028e-79,29.0,49.0,30.0,1.0,11.0,307.0,13.0,4.0,5.0,3.0,2.0,294.0,26.0,247.0,16.0,4.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,36.0,420.0,244.0,240.0,111.0,1.0,1823.0,5.397605346934028e-79,3.0,2.0
61,3451.0,3.0,1.0,62.0,1.0,123.0,39812.0,5.0,5.397605346934028e-79,97.87,3117.0,289.0,75.0,214.0,6.0,5.0,12.0,52.0,56.0,139.0,18.0,1.0,450.0,72.0,148.0,2.0,21.0,32.0,20.0,5.397605346934028e-79,4.0,213.0,4.0,1.0,2.0,5.397605346934028e-79,1.0,209.0,57.0,143.0,6.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,10.0,286.0,201.0,197.0,86.0,1.0,1085.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
62,3451.0,3.0,1.0,63.0,1.0,125.0,164646.0,5.0,5.397605346934028e-79,100.0,9046.0,1505.0,364.0,1141.0,15.0,20.0,87.0,242.0,163.0,948.0,27.0,3.0,1550.0,101.0,1119.0,5.397605346934028e-79,94.0,59.0,71.0,25.0,10.0,654.0,95.0,7.0,9.0,77.0,2.0,559.0,32.0,512.0,10.0,5.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,4.0,829.0,242.0,445.0,108.0,5.397605346934028e-79,2227.0,5.397605346934028e-79,5.397605346934028e-79,1.0
63,3451.0,3.0,1.0,64.0,1.0,127.0,70713.0,9.0,5.397605346934028e-79,72.807,3619.0,385.0,108.0,277.0,8.0,8.0,11.0,81.0,43.0,218.0,15.0,1.0,513.0,29.0,221.0,5.397605346934028e-79,34.0,52.0,13.0,1.0,9.0,175.0,4.0,1.0,1.0,2.0,5.397605346934028e-79,170.0,15.0,146.0,6.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,37.0,282.0,336.0,226.0,68.0,2.0,1229.0,5.397605346934028e-79,3.0,2.0
64,3451.0,3.0,1.0,65.0,1.0,129.0,18097.0,4.0,5.397605346934028e-79,11.3389,802.0,74.0,27.0,47.0,1.0,2.0,2.0,21.0,14.0,30.0,4.0,5.397605346934028e-79,111.0,8.0,83.0,5.397605346934028e-79,6.0,11.0,7.0,5.397605346934028e-79,2.0,66.0,4.0,2.0,2.0,5.397605346934028e-79,1.0,62.0,9.0,46.0,5.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,12.0,77.0,52.0,28.0,12.0,5.397605346934028e-79,254.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
65,3451.0,3.0,1.0,66.0,1.0,131.0,13183.0,3.0,5.397605346934028e-79,82.8795,732.0,122.0,72.0,50.0,1.0,5.0,11.0,55.0,10.0,38.0,1.0,1.0,112.0,8.0,44.0,5.397605346934028e-79,4.0,15.0,5.0,5.397605346934028e-79,2.0,52.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,48.0,8.0,39.0,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,2.0,3.0,54.0,22.0,19.0,50.0,5.397605346934028e-79,216.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
66,3451.0,3.0,1.0,67.0,1.0,133.0,24901.0,3.0,1.0,97.0965,1156.0,176.0,76.0,100.0,2.0,3.0,1.0,69.0,21.0,49.0,15.0,15.0,186.0,24.0,112.0,5.397605346934028e-79,20.0,28.0,6.0,5.397605346934028e-79,8.0,29.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,27.0,5.397605346934028e-79,27.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,56.0,66.0,80.0,72.0,11.0,5.397605346934028e-79,281.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
67,3451.0,3.0,1.0,68.0,2.0,13.0,952.0,1.0,5.397605346934028e-79,5.397605346934028e-79,92.0,14.0,4.0,10.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,1.0,8.0,1.0,5.397605346934028e-79,11.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,5.397605346934028e-79,1.0,6.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,4.0,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,14.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,31.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
68,3451.0,3.0,1.0,69.0,2.0,16.0,4815.0,2.0,5.397605346934028e-79,100.0,441.0,70.0,39.0,31.0,5.397605346934028e-79,5.397605346934028e-79,5.0,34.0,10.0,19.0,2.0,5.397605346934028e-79,59.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,19.0,6.0,5.397605346934028e-79,1.0,55.0,42.0,38.0,2.0,2.0,5.397605346934028e-79,11.0,3.0,8.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,47.0,46.0,5.397605346934028e-79,25.0,5.397605346934028e-79,106.0,5.397605346934028e-79,1.0,5.397605346934028e-79
69,3451.0,3.0,1.0,70.0,2.0,20.0,260283.0,3.0,5.397605346934028e-79,100.0,16101.0,3179.0,435.0,2744.0,11.0,19.0,72.0,333.0,157.0,2420.0,156.0,11.0,2085.0,43.0,23.0,5.397605346934028e-79,1.0,384.0,170.0,117.0,32.0,619.0,111.0,2.0,21.0,88.0,5.397605346934028e-79,508.0,200.0,304.0,3.0,1.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0,47.0,1718.0,188.0,5.397605346934028e-79,363.0,5.397605346934028e-79,7129.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
70,3451.0,3.0,1.0,71.0,2.0,50.0,5471.0,1.0,5.397605346934028e-79,100.0,652.0,31.0,14.0,17.0,5.397605346934028e-79,1.0,3.0,10.0,5.0,6.0,6.0,5.397605346934028e-79,217.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,7.0,1.0,5.397605346934028e-79,3.0,15.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,15.0,5.397605346934028e-79,15.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,86.0,1.0,5.397605346934028e-79,58.0,5.397605346934028e-79,232.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
71,3451.0,3.0,1.0,72.0,2.0,60.0,1258.0,1.0,5.397605346934028e-79,100.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
72,3451.0,3.0,1.0,73.0,2.0,70.0,3275.0,2.0,5.397605346934028e-79,69.0229,231.0,41.0,9.0,32.0,1.0,5.397605346934028e-79,2.0,5.0,4.0,24.0,4.0,5.397605346934028e-79,43.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,5.397605346934028e-79,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,17.0,4.0,17.0,20.0,5.397605346934028e-79,76.0,1.0,5.397605346934028e-79,5.397605346934028e-79
73,3451.0,3.0,1.0,74.0,2.0,90.0,31794.0,4.0,5.397605346934028e-79,100.0,3029.0,443.0,79.0,364.0,2.0,6.0,20.0,51.0,43.0,260.0,57.0,4.0,234.0,11.0,57.0,3.0,5.0,52.0,43.0,5.397605346934028e-79,17.0,234.0,11.0,9.0,1.0,5.397605346934028e-79,1.0,223.0,14.0,199.0,3.0,7.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,260.0,449.0,97.0,6.0,86.0,4.0,1028.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
74,3451.0,3.0,1.0,75.0,2.0,100.0,1811.0,1.0,5.397605346934028e-79,100.0,137.0,17.0,3.0,14.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,2.0,6.0,6.0,5.397605346934028e-79,17.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,2.0,5.397605346934028e-79,1.0,22.0,20.0,5.397605346934028e-79,20.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,21.0,8.0,5.397605346934028e-79,5.0,5.397605346934028e-79,38.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
75,3451.0,3.0,1.0,76.0,2.0,110.0,30711.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2976.0,446.0,124.0,322.0,1.0,6.0,12.0,105.0,39.0,246.0,36.0,1.0,356.0,10.0,30.0,1.0,3.0,64.0,34.0,5.397605346934028e-79,17.0,185.0,43.0,21.0,19.0,2.0,1.0,142.0,9.0,129.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,85.0,440.0,164.0,8.0,107.0,1.0,1013.0,5.397605346934028e-79,2.0,10.0
76,3451.0,3.0,1.0,77.0,2.0,122.0,17763.0,5.0,5.397605346934028e-79,98.3899,1276.0,171.0,40.0,131.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,40.0,18.0,98.0,14.0,5.397605346934028e-79,128.0,6.0,3.0,5.397605346934028e-79,5.397605346934028e-79,41.0,11.0,5.397605346934028e-79,5.0,74.0,8.0,1.0,7.0,5.397605346934028e-79,5.397605346934028e-79,68.0,5.0,63.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,218.0,85.0,5.397605346934028e-79,34.0,5.397605346934028e-79,460.0,5.397605346934028e-79,5.397605346934028e-79,36.0
77,3451.0,3.0,1.0,78.0,2.0,130.0,7922.0,1.0,5.397605346934028e-79,5.397605346934028e-79,768.0,115.0,32.0,83.0,5.397605346934028e-79,1.0,3.0,27.0,10.0,63.0,9.0,5.397605346934028e-79,92.0,3.0,8.0,5.397605346934028e-79,1.0,17.0,9.0,5.397605346934028e-79,4.0,48.0,11.0,6.0,5.0,5.397605346934028e-79,5.397605346934028e-79,37.0,2.0,33.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,22.0,113.0,42.0,2.0,28.0,5.397605346934028e-79,261.0,5.397605346934028e-79,5.397605346934028e-79,3.0
78,3451.0,3.0,1.0,79.0,2.0,150.0,6334.0,1.0,5.397605346934028e-79,100.0,506.0,63.0,27.0,36.0,5.397605346934028e-79,5.397605346934028e-79,2.0,25.0,5.0,27.0,4.0,5.397605346934028e-79,40.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,12.0,2.0,5.397605346934028e-79,2.0,30.0,16.0,8.0,8.0,5.397605346934028e-79,5.397605346934028e-79,14.0,1.0,13.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,78.0,30.0,5.397605346934028e-79,24.0,5.397605346934028e-79,218.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
79,3451.0,3.0,1.0,80.0,2.0,164.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
80,3451.0,3.0,1.0,81.0,2.0,170.0,10002.0,2.0,5.397605346934028e-79,100.0,1743.0,472.0,67.0,405.0,5.397605346934028e-79,5.397605346934028e-79,5.0,62.0,19.0,369.0,17.0,5.397605346934028e-79,116.0,14.0,28.0,5.397605346934028e-79,2.0,48.0,29.0,5.397605346934028e-79,17.0,78.0,7.0,2.0,4.0,1.0,5.397605346934028e-79,71.0,6.0,64.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,11.0,251.0,9.0,5.397605346934028e-79,44.0,5.397605346934028e-79,624.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
81,3451.0,3.0,1.0,82.0,2.0,180.0,3505.0,1.0,5.397605346934028e-79,5.397605346934028e-79,340.0,51.0,14.0,37.0,5.397605346934028e-79,1.0,1.0,12.0,4.0,28.0,4.0,5.397605346934028e-79,41.0,1.0,3.0,5.397605346934028e-79,5.397605346934028e-79,7.0,4.0,5.397605346934028e-79,2.0,21.0,5.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,16.0,1.0,15.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,10.0,50.0,19.0,1.0,12.0,5.397605346934028e-79,116.0,5.397605346934028e-79,5.397605346934028e-79,1.0
82,3451.0,3.0,1.0,83.0,2.0,185.0,7385.0,1.0,5.397605346934028e-79,100.0,522.0,41.0,10.0,31.0,5.397605346934028e-79,2.0,2.0,6.0,7.0,20.0,4.0,5.397605346934028e-79,179.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,5.397605346934028e-79,1.0,16.0,4.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,12.0,1.0,11.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,15.0,65.0,1.0,22.0,20.0,5.397605346934028e-79,156.0,5.397605346934028e-79,1.0,5.397605346934028e-79
83,3451.0,3.0,1.0,84.0,2.0,188.0,3082.0,1.0,5.397605346934028e-79,100.0,527.0,96.0,85.0,11.0,5.397605346934028e-79,11.0,2.0,72.0,4.0,3.0,3.0,1.0,95.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79,7.0,11.0,6.0,5.397605346934028e-79,6.0,5.397605346934028e-79,5.397605346934028e-79,5.0,5.397605346934028e-79,5.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,79.0,91.0,1.0,30.0,5.397605346934028e-79,109.0,5.397605346934028e-79,4.0,5.397605346934028e-79
84,3451.0,3.0,1.0,85.0,2.0,201.0,2251.0,2.0,5.397605346934028e-79,100.0,474.0,37.0,14.0,23.0,1.0,5.397605346934028e-79,5.397605346934028e-79,13.0,6.0,15.0,2.0,5.397605346934028e-79,46.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79,9.0,7.0,5.397605346934028e-79,1.0,37.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,34.0,5.397605346934028e-79,34.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,6.0,39.0,113.0,5.397605346934028e-79,29.0,5.397605346934028e-79,144.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
85,3451.0,3.0,1.0,86.0,2.0,220.0,8835.0,1.0,5.397605346934028e-79,100.0,440.0,41.0,8.0,33.0,5.397605346934028e-79,1.0,2.0,5.0,4.0,27.0,2.0,5.397605346934028e-79,86.0,5.397605346934028e-79,1.0,5.397605346934028e-79,3.0,8.0,4.0,5.397605346934028e-79,1.0,40.0,8.0,8.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,32.0,5.397605346934028e-79,32.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,109.0,16.0,5.397605346934028e-79,19.0,5.397605346934028e-79,110.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
86,3451.0,3.0,1.0,87.0,2.0,232.0,1722.0,2.0,5.397605346934028e-79,16.686,83.0,12.0,3.0,9.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,1.0,7.0,1.0,5.397605346934028e-79,10.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,4.0,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,12.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,28.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
87,3451.0,3.0,1.0,88.0,2.0,240.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
